codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00139,00146,00148,00136,00137,00138,00142,00143,00140,00144,00141,00145,00147,00149,00150
06,001,San Fernando,2265,56112,0,0,16,114,124,14,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56115,0,0,13,118,124,19,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56129,0,0,29,124,123,8,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56133,0,0,7,124,119,12,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56146,0,0,15,112,124,15,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56150,0,0,41,94,124,13,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56154,0,0,15,121,124,20,3,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56161,0,0,17,124,123,15,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56166,0,0,15,120,124,12,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56175,0,0,15,102,124,24,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56178,0,0,12,105,124,12,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56215,0,0,9,111,124,13,6,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56382,0,0,13,124,114,8,11,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2333,56965,0,0,5,124,69,8,2,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57001,0,0,14,118,124,10,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57015,0,0,3,121,124,5,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2339,57157,0,0,10,99,124,5,6,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57208,0,0,5,124,111,12,1,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2347,57280,0,0,6,124,49,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57527,0,0,10,124,102,3,6,0,0,0,0,0,0,0,0,0,0,0
06,022,2 de Abril,2374,57720,0,0,9,124,109,3,19,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57804,0,0,8,124,90,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2389,57981,0,0,7,124,75,1,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55422,0,0,10,105,123,13,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55511,0,0,16,121,123,13,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55758,0,0,24,123,108,10,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55825,0,0,12,123,118,18,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55837,0,0,24,106,123,12,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55889,0,0,20,116,123,11,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55912,0,0,21,123,114,17,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55920,0,0,13,123,113,18,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55947,0,0,18,123,104,11,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56056,0,0,14,116,123,16,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56059,0,0,20,123,110,22,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56061,0,0,15,122,123,15,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56124,0,0,17,123,112,16,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56145,0,0,14,123,122,14,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56167,0,0,13,123,119,17,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56194,0,0,16,112,123,13,6,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2278,56363,0,0,3,123,120,13,2,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2312,56705,0,0,3,110,123,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56885,0,0,6,123,122,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2334,57039,0,0,12,123,93,15,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57160,0,0,10,123,118,9,2,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2346,57273,0,0,0,123,57,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57403,0,0,13,123,101,7,0,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57562,0,0,9,119,123,9,1,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2364,57571,0,0,3,123,64,2,1,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57641,0,0,10,123,117,10,7,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57803,0,0,6,123,86,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57890,0,0,4,123,103,8,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55421,0,0,16,105,122,16,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55474,0,0,11,102,122,12,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55480,0,0,17,120,122,13,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55508,0,0,18,108,122,17,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2248,55564,0,0,17,112,122,16,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55705,0,0,17,122,112,6,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55743,0,0,0,122,102,21,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55903,0,0,14,122,121,10,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56108,0,0,21,111,122,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2265,56113,0,0,22,122,119,17,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56152,0,0,13,110,122,23,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56169,0,0,15,122,95,17,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56171,0,0,14,101,122,14,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56174,0,0,19,122,118,14,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56177,0,0,9,122,111,19,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56200,0,0,14,122,118,10,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56201,0,0,8,100,122,12,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56214,0,0,0,122,111,17,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56218,0,0,9,122,117,12,7,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2312,56704,0,0,2,113,122,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2325,56864,0,0,14,122,110,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56893,0,0,7,111,122,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2340,57162,0,0,15,122,118,13,3,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57173,0,0,10,122,118,11,4,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2360,57474,0,0,7,122,59,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2366,57576,0,0,5,122,82,7,0,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57621,0,0,1,108,122,9,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55406,0,0,19,121,108,14,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55514,0,0,18,112,121,12,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55544,0,0,26,121,102,17,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55702,0,0,20,107,121,20,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55725,0,0,16,121,101,14,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55730,0,0,13,121,114,18,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55747,0,0,21,121,116,11,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55775,0,0,0,106,121,16,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55849,0,0,23,121,117,13,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55913,0,0,9,121,113,17,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55918,0,0,16,121,113,21,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56071,0,0,20,121,115,15,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56192,0,0,14,121,117,18,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56205,0,0,15,106,121,21,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56221,0,0,0,121,112,9,11,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2302,56552,0,0,4,121,90,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2324,56819,0,0,16,121,108,19,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2342,57198,0,0,9,121,50,6,2,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57255,0,0,3,121,99,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2347,57279,0,0,2,121,78,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57389,0,0,0,112,121,7,6,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57741,0,0,6,116,121,8,13,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57783,0,0,10,121,102,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57794,0,0,6,110,121,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57807,0,0,10,121,90,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57861,0,0,13,121,103,11,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2240,55360,0,0,19,106,120,12,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55548,0,0,24,120,103,13,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55728,0,0,20,120,107,14,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55731,0,0,19,120,118,16,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55754,0,0,0,119,120,17,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55760,0,0,1,120,109,11,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55838,0,0,19,115,120,9,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55846,0,0,17,120,112,14,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55855,0,0,17,120,106,11,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55915,0,0,15,104,120,20,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55931,0,0,0,120,102,16,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55985,0,0,13,120,103,13,23,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56066,0,0,2,120,109,9,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56087,0,0,11,112,120,12,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56131,0,0,17,120,120,7,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56183,0,0,16,117,120,16,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56188,0,0,17,105,120,15,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56197,0,0,8,113,120,17,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56209,0,0,17,104,120,11,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56228,0,0,14,107,120,12,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56281,0,0,25,120,111,15,11,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56797,0,0,0,99,120,16,14,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56811,0,0,7,120,106,14,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56823,0,0,14,118,120,10,9,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57022,0,0,14,7,120,7,9,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57038,0,0,12,120,106,15,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57166,0,0,13,120,104,13,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57189,0,0,14,104,120,13,1,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57460,0,0,4,120,107,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,023,Fray Justo Sta. María de Oro,2376,57740,0,0,6,120,107,5,14,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57793,0,0,0,98,120,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57801,0,0,4,120,101,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2242,55395,0,0,18,119,94,21,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55414,0,0,10,115,119,10,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55481,0,0,32,119,110,7,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2253,55629,0,0,0,119,80,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2257,55701,0,0,23,108,119,14,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55727,0,0,16,119,106,16,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55737,0,0,11,118,119,18,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55745,0,0,16,116,119,16,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55759,0,0,15,119,114,14,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55762,0,0,16,116,119,10,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55833,0,0,0,118,119,18,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55848,0,0,13,116,119,19,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55869,0,0,16,119,0,11,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56047,0,0,18,119,117,15,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56091,0,0,16,119,108,16,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56123,0,0,15,111,119,19,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56136,0,0,21,110,119,15,2,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56379,0,0,19,108,119,14,6,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56805,0,0,16,119,112,16,13,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57213,0,0,17,119,110,11,7,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57235,0,0,0,119,111,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57522,0,0,2,119,118,9,1,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57669,0,0,10,119,103,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2392,58028,0,0,4,119,20,3,5,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2388,57967,0,0,119,118,45,2,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55491,0,0,20,118,110,18,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55665,0,0,16,118,115,22,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55778,0,0,14,110,118,18,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55835,0,0,22,113,118,16,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55863,0,0,17,118,101,26,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55864,0,0,20,106,118,15,20,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55886,0,0,12,114,118,23,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55893,0,0,0,118,110,12,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55895,0,0,23,91,118,16,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55906,0,0,20,118,112,19,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55946,0,0,3,118,114,13,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56022,0,0,16,118,115,18,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56158,0,0,20,118,107,13,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56219,0,0,20,118,99,11,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56220,0,0,0,109,118,17,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56224,0,0,0,115,118,9,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56227,0,0,10,118,108,14,3,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2319,56723,0,0,0,118,29,3,0,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2333,56962,0,0,0,118,67,5,1,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57090,0,0,10,118,118,8,4,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2346,57277,0,0,8,118,58,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,017,Independencia,2357,57428,0,0,8,118,81,3,16,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57802,0,0,0,94,118,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2380,57817,0,0,26,74,118,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57905,0,0,8,118,109,11,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55399,0,0,14,107,117,20,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55409,0,0,12,117,105,25,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55742,0,0,15,117,115,16,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55875,0,0,18,117,116,14,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55944,0,0,21,117,92,22,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55965,0,0,1,117,88,25,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56147,0,0,14,117,101,15,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56212,0,0,1,109,117,12,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2269,56236,0,0,19,117,111,12,11,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56872,0,0,19,117,98,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2340,57164,0,0,15,113,117,13,7,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57219,0,0,9,117,116,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2366,57577,0,0,0,107,117,6,2,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57747,0,0,7,117,110,3,17,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57787,0,0,11,101,117,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57797,0,0,3,113,117,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57869,0,0,9,117,96,12,15,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2392,58025,0,0,5,117,23,0,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55415,0,0,12,116,103,16,22,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2246,55527,0,0,17,109,116,8,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55767,0,0,29,116,113,20,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56017,0,0,24,108,116,7,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56051,0,0,11,116,110,1,18,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56137,0,0,8,116,116,17,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56144,0,0,18,112,116,17,12,0,0,0,0,0,0,0,0,0,0,0
06,009,Tapenaga,2316,56717,0,0,9,116,77,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2345,57271,0,0,1,116,68,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57784,0,0,5,116,110,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57786,0,0,2,105,116,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2245,55488,0,0,27,115,109,18,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55757,0,0,17,115,113,17,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55785,0,0,1,112,115,11,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55884,0,0,1,99,115,9,18,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56092,0,0,19,106,115,22,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56217,0,0,12,111,115,9,10,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56794,0,0,11,115,115,11,10,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57742,0,0,9,112,115,2,26,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57875,0,0,14,115,111,8,13,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58002,0,0,0,115,89,4,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55860,0,0,20,111,114,18,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55904,0,0,26,114,110,17,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56098,0,0,1,114,113,14,11,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57781,0,0,12,114,114,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57791,0,0,4,114,93,4,21,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57806,0,0,4,114,110,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2389,57986,0,0,11,114,103,0,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55718,0,0,8,113,112,10,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56097,0,0,24,112,113,18,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56140,0,0,19,113,107,15,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56159,0,0,18,112,113,18,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56216,0,0,15,113,104,12,16,0,0,0,0,0,0,0,0,0,0,0
06,009,Tapenaga,2314,56711,0,0,10,113,86,3,12,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56798,0,0,22,113,94,14,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55401,0,0,1,112,106,17,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56222,0,0,16,112,106,16,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2268,56225,0,0,13,112,112,14,11,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2364,57572,0,0,5,112,62,1,2,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57782,0,0,9,110,112,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2379,57800,0,0,0,96,112,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2242,55418,0,0,17,109,111,19,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55734,0,0,21,111,111,14,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55856,0,0,21,108,111,16,16,0,0,0,0,0,0,0,0,0,0,0
06,009,Tapenaga,2314,56714,0,0,2,111,94,1,13,0,0,0,0,0,0,0,0,0,0,0
06,009,Tapenaga,2315,56715,0,0,0,111,28,2,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2343,57203,0,0,4,111,110,10,2,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57225,0,0,14,111,105,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2389,57984,0,0,10,111,81,1,3,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55403,0,0,15,109,110,14,0,0,0,0,0,0,0,0,0,0,0,0
